data_name,one_dim,itrial,train_fraction,B,bootstrap_type,block_length,model_type,method,alpha,width,coverage
Solar_Atl,False,0,0.8,30,moving,24,RidgeCV,Ensemble,0.1,3.8309905176602916e+20,1.0
Solar_Atl,False,0,0.8,30,moving,24,RandomForestRegressor,Ensemble,0.05,449.056695,0.996575
Solar_Atl,False,0,0.8,30,moving,24,RandomForestRegressor,Ensemble,0.1,333.771654,0.9851599999999999
Solar_Atl,False,0,0.8,30,circular,6,LassoCV,Ensemble,0.05,450.12931299999997,0.997146
Solar_Atl,False,0,0.8,30,circular,6,LassoCV,Ensemble,0.1,308.270405,0.977169
Solar_Atl,False,0,0.8,30,circular,6,RidgeCV,Ensemble,0.05,5.980225171018437e+25,1.0
Solar_Atl,False,0,0.8,30,circular,6,RidgeCV,Ensemble,0.1,5.381783498897601e+25,1.0
Solar_Atl,False,0,0.8,30,circular,6,RandomForestRegressor,Ensemble,0.05,448.522422,0.996575
Solar_Atl,False,0,0.8,30,circular,6,RandomForestRegressor,Ensemble,0.1,332.507388,0.9851599999999999
Solar_Atl,False,0,0.8,30,circular,12,LassoCV,Ensemble,0.05,454.41666699999996,0.998288
Solar_Atl,False,0,0.8,30,circular,12,LassoCV,Ensemble,0.1,311.04495,0.977169
Solar_Atl,False,0,0.8,30,circular,12,RidgeCV,Ensemble,0.05,3.117293452675995e+36,1.0
Solar_Atl,False,0,0.8,30,circular,12,RidgeCV,Ensemble,0.1,2.805564107408395e+36,1.0
Solar_Atl,False,0,0.8,30,circular,12,RandomForestRegressor,Ensemble,0.05,448.51176699999996,0.996575
Solar_Atl,False,0,0.8,30,circular,12,RandomForestRegressor,Ensemble,0.1,333.34430399999997,0.9851599999999999
Solar_Atl,False,0,0.8,30,circular,24,LassoCV,Ensemble,0.05,455.81519499999996,0.998288
Solar_Atl,False,0,0.8,30,circular,24,LassoCV,Ensemble,0.1,310.75131899999997,0.9777399999999999
Solar_Atl,False,0,0.8,30,circular,24,RidgeCV,Ensemble,0.05,2.7849444078510707e+23,1.0
Solar_Atl,False,0,0.8,30,circular,24,RidgeCV,Ensemble,0.1,2.5064400805455102e+23,1.0
Solar_Atl,False,0,0.8,30,circular,24,RandomForestRegressor,Ensemble,0.05,449.093171,0.996575
Solar_Atl,False,0,0.8,30,circular,24,RandomForestRegressor,Ensemble,0.1,332.38005799999996,0.9851599999999999
